month,subdivison,line,day_type,reporting_category,subcategory,delays
2023-06,B DIVISION,F,1,Infrastructure & Equipment,Braking,6
2023-06,B DIVISION,F,1,Infrastructure & Equipment,Door-Related,1
2023-06,B DIVISION,F,1,Infrastructure & Equipment,"Fire, Smoke, Debris",67
2023-06,B DIVISION,F,1,Infrastructure & Equipment,Other - CE,4
2023-06,B DIVISION,F,1,Infrastructure & Equipment,Other Infrastructure,77
2023-06,B DIVISION,F,1,Infrastructure & Equipment,Other Internal Disruptions,5
2023-06,B DIVISION,F,1,Infrastructure & Equipment,Other - Sig,230
2023-06,B DIVISION,F,1,Infrastructure & Equipment,Propulsion,28
2023-06,B DIVISION,F,1,Infrastructure & Equipment,Rail and Roadbed,31
2023-06,B DIVISION,F,1,Infrastructure & Equipment,Service Delivery,53
2023-06,B DIVISION,F,1,Infrastructure & Equipment,Signal Modernization Capital Project,70
2023-06,B DIVISION,F,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,11
2023-06,B DIVISION,F,1,Operating Conditions,,377
2023-06,B DIVISION,F,1,Planned ROW Work,Capital Work - Other Planned ROW,70
2023-06,B DIVISION,F,1,Planned ROW Work,Subways Maintenance,580
2023-06,B DIVISION,F,1,Planned ROW Work,Work Equipment,56
2023-06,B DIVISION,F,1,Police & Medical,Persons on Roadbed,47
2023-06,B DIVISION,F,1,Police & Medical,"Public Conduct, Crime, Police Response",214
2023-06,B DIVISION,F,1,Police & Medical,Sick/Injured Customer,43
2023-06,B DIVISION,F,2,Crew Availability,Crew Availability,50
2023-06,B DIVISION,F,2,Infrastructure & Equipment,Braking,2
2023-06,B DIVISION,F,2,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2023-06,B DIVISION,F,2,Infrastructure & Equipment,Other Infrastructure,1
2023-06,B DIVISION,F,2,Infrastructure & Equipment,Other - Sig,3
2023-06,B DIVISION,F,2,Infrastructure & Equipment,Propulsion,3
2023-06,B DIVISION,F,2,Infrastructure & Equipment,Rail and Roadbed,27
2023-06,B DIVISION,F,2,Infrastructure & Equipment,Service Delivery,4
2023-06,B DIVISION,F,2,Infrastructure & Equipment,Signal Modernization Capital Project,26
2023-06,B DIVISION,F,2,Operating Conditions,,55
2023-06,B DIVISION,F,2,Planned ROW Work,Capital Work - Other Planned ROW,51
2023-06,B DIVISION,F,2,Planned ROW Work,Subways Maintenance,205
2023-06,B DIVISION,F,2,Planned ROW Work,Work Equipment,1
2023-06,B DIVISION,F,2,Police & Medical,Persons on Roadbed,8
2023-06,B DIVISION,F,2,Police & Medical,"Public Conduct, Crime, Police Response",35
2023-06,B DIVISION,G,1,Crew Availability,Crew Availability,79
2023-06,B DIVISION,G,1,External Factors,External Agency or Utility,2
2023-06,B DIVISION,G,1,Infrastructure & Equipment,Braking,11
2023-06,B DIVISION,G,1,Infrastructure & Equipment,"Fire, Smoke, Debris",39
2023-06,B DIVISION,G,1,Infrastructure & Equipment,Other - CE,15
2023-06,B DIVISION,G,1,Infrastructure & Equipment,Other Infrastructure,29
2023-06,B DIVISION,G,1,Infrastructure & Equipment,Other - Sig,78
2023-06,B DIVISION,G,1,Infrastructure & Equipment,Propulsion,1
2023-06,B DIVISION,G,1,Infrastructure & Equipment,Rail and Roadbed,24
2023-06,B DIVISION,G,1,Infrastructure & Equipment,Service Delivery,14
2023-06,B DIVISION,G,1,Infrastructure & Equipment,Signal Modernization Capital Project,1
2023-06,B DIVISION,G,1,Operating Conditions,,149
2023-06,B DIVISION,G,1,Planned ROW Work,Capital Work - Other Planned ROW,24
2023-06,B DIVISION,G,1,Planned ROW Work,Subways Maintenance,326
2023-06,B DIVISION,G,1,Planned ROW Work,Work Equipment,9
2023-06,B DIVISION,G,1,Police & Medical,"Public Conduct, Crime, Police Response",54
2023-06,B DIVISION,G,1,Police & Medical,Sick/Injured Customer,33
2023-06,B DIVISION,G,2,Crew Availability,Crew Availability,28
2023-06,B DIVISION,G,2,Infrastructure & Equipment,Door-Related,1
2023-06,B DIVISION,G,2,Infrastructure & Equipment,Other - Sig,4
2023-06,B DIVISION,G,2,Infrastructure & Equipment,Rail and Roadbed,30
2023-06,B DIVISION,G,2,Infrastructure & Equipment,Service Delivery,2
2023-06,B DIVISION,G,2,Operating Conditions,,46
2023-06,B DIVISION,G,2,Planned ROW Work,Subways Maintenance,49
2023-06,B DIVISION,G,2,Police & Medical,Persons on Roadbed,2
2023-06,B DIVISION,G,2,Police & Medical,"Public Conduct, Crime, Police Response",9
2023-06,B DIVISION,JZ,1,Crew Availability,Crew Availability,135
2023-06,B DIVISION,JZ,1,External Factors,Inclement Weather,8
2023-06,B DIVISION,JZ,1,Infrastructure & Equipment,Door-Related,4
2023-06,B DIVISION,JZ,1,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2023-06,B DIVISION,JZ,1,Infrastructure & Equipment,Other - CE,11
2023-06,B DIVISION,JZ,1,Infrastructure & Equipment,Other - Sig,13
2023-06,B DIVISION,JZ,1,Infrastructure & Equipment,Propulsion,9
2023-06,B DIVISION,JZ,1,Infrastructure & Equipment,Rail and Roadbed,68
2023-06,B DIVISION,JZ,1,Infrastructure & Equipment,Service Delivery,5
2023-06,B DIVISION,JZ,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,8
2023-06,B DIVISION,JZ,1,Operating Conditions,,87
2023-06,B DIVISION,JZ,1,Planned ROW Work,Subways Maintenance,105
2023-06,B DIVISION,JZ,1,Planned ROW Work,Work Equipment,15
2023-06,B DIVISION,JZ,1,Police & Medical,Persons on Roadbed,32
2023-06,B DIVISION,JZ,1,Police & Medical,"Public Conduct, Crime, Police Response",96
2023-06,B DIVISION,JZ,1,Police & Medical,Sick/Injured Customer,4
2023-06,B DIVISION,JZ,2,Crew Availability,Crew Availability,92
2023-06,B DIVISION,JZ,2,External Factors,External Debris on Roadbed,2
2023-06,B DIVISION,JZ,2,Infrastructure & Equipment,Braking,1
2023-06,B DIVISION,JZ,2,Infrastructure & Equipment,Door-Related,3
2023-06,B DIVISION,JZ,2,Infrastructure & Equipment,Other Infrastructure,3
2023-06,B DIVISION,JZ,2,Infrastructure & Equipment,Other - Sig,55
2023-06,B DIVISION,JZ,2,Infrastructure & Equipment,Propulsion,4
2023-06,B DIVISION,JZ,2,Infrastructure & Equipment,Rail and Roadbed,4
2023-06,B DIVISION,JZ,2,Infrastructure & Equipment,Service Delivery,3
2023-06,B DIVISION,JZ,2,Operating Conditions,,6
2023-06,B DIVISION,JZ,2,Planned ROW Work,Subways Maintenance,27
2023-06,B DIVISION,JZ,2,Planned ROW Work,Work Equipment,3
2023-06,B DIVISION,JZ,2,Police & Medical,Persons on Roadbed,60
2023-06,B DIVISION,JZ,2,Police & Medical,"Public Conduct, Crime, Police Response",44
2023-06,B DIVISION,JZ,2,Police & Medical,Sick/Injured Customer,1
2023-06,B DIVISION,L,1,Crew Availability,Crew Availability,176
2023-06,B DIVISION,L,1,External Factors,External Debris on Roadbed,17
2023-06,B DIVISION,L,1,External Factors,Inclement Weather,1
2023-06,B DIVISION,L,1,Infrastructure & Equipment,Braking,7
2023-06,B DIVISION,L,1,Infrastructure & Equipment,Door-Related,4
2023-06,B DIVISION,L,1,Infrastructure & Equipment,Other - CE,5
2023-06,B DIVISION,L,1,Infrastructure & Equipment,Other Infrastructure,30
2023-06,B DIVISION,L,1,Infrastructure & Equipment,Other - Sig,99
2023-06,B DIVISION,L,1,Infrastructure & Equipment,Rail and Roadbed,70
2023-06,B DIVISION,L,1,Infrastructure & Equipment,Service Delivery,1
2023-06,B DIVISION,L,1,Operating Conditions,,20
2023-06,B DIVISION,L,1,Planned ROW Work,Capital Work - Other Planned ROW,51
2023-06,B DIVISION,L,1,Planned ROW Work,Insufficient Supplement Schedule,9
2023-06,B DIVISION,L,1,Planned ROW Work,Subways Maintenance,141
2023-06,B DIVISION,L,1,Planned ROW Work,Work Equipment,21
2023-06,B DIVISION,L,1,Police & Medical,Persons on Roadbed,205
2023-06,B DIVISION,L,1,Police & Medical,"Public Conduct, Crime, Police Response",62
2023-06,B DIVISION,L,1,Police & Medical,Sick/Injured Customer,37
2023-06,B DIVISION,L,2,Crew Availability,Crew Availability,61
2023-06,B DIVISION,L,2,Infrastructure & Equipment,Other Infrastructure,13
2023-06,B DIVISION,L,2,Infrastructure & Equipment,Other Internal Disruptions,2
2023-06,B DIVISION,L,2,Infrastructure & Equipment,Other - Sig,21
2023-06,B DIVISION,L,2,Infrastructure & Equipment,Rail and Roadbed,94
2023-06,B DIVISION,L,2,Infrastructure & Equipment,Service Delivery,21
2023-06,B DIVISION,L,2,Operating Conditions,,9
2023-06,B DIVISION,L,2,Planned ROW Work,Subways Maintenance,68
2023-06,B DIVISION,L,2,Police & Medical,Persons on Roadbed,9
2023-06,B DIVISION,L,2,Police & Medical,"Public Conduct, Crime, Police Response",34
2023-06,B DIVISION,L,2,Police & Medical,Sick/Injured Customer,1
2023-06,B DIVISION,M,1,Crew Availability,Crew Availability,173
2023-06,B DIVISION,M,1,External Factors,External Debris on Roadbed,1
2023-06,B DIVISION,M,1,External Factors,Inclement Weather,1
2023-06,B DIVISION,M,1,Infrastructure & Equipment,Braking,8
2023-06,B DIVISION,M,1,Infrastructure & Equipment,"Fire, Smoke, Debris",7
2023-06,B DIVISION,M,1,Infrastructure & Equipment,Other - CE,7
2023-06,B DIVISION,M,1,Infrastructure & Equipment,Other Infrastructure,49
2023-06,B DIVISION,M,1,Infrastructure & Equipment,Other Internal Disruptions,39
2023-06,B DIVISION,M,1,Infrastructure & Equipment,Other - Sig,109
2023-06,B DIVISION,M,1,Infrastructure & Equipment,Propulsion,12
2023-06,B DIVISION,M,1,Infrastructure & Equipment,Rail and Roadbed,51
2023-06,B DIVISION,M,1,Infrastructure & Equipment,Service Delivery,31
2023-06,B DIVISION,M,1,Infrastructure & Equipment,Signal Modernization Capital Project,94
2023-06,B DIVISION,M,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,19
2023-06,B DIVISION,M,1,Operating Conditions,,213
2023-06,B DIVISION,M,1,Planned ROW Work,Capital Work - Other Planned ROW,9
2023-06,B DIVISION,M,1,Planned ROW Work,Subways Maintenance,58
2023-06,B DIVISION,M,1,Planned ROW Work,Work Equipment,28
2023-06,B DIVISION,M,1,Police & Medical,Persons on Roadbed,37
2023-06,B DIVISION,M,1,Police & Medical,"Public Conduct, Crime, Police Response",135
2023-06,B DIVISION,M,1,Police & Medical,Sick/Injured Customer,15
2023-06,B DIVISION,M,2,Crew Availability,Crew Availability,47
2023-06,B DIVISION,M,2,Infrastructure & Equipment,Other - Sig,1
2023-06,B DIVISION,M,2,Planned ROW Work,Subways Maintenance,1
2023-06,B DIVISION,M,2,Police & Medical,Persons on Roadbed,1
2023-06,B DIVISION,M,2,Police & Medical,"Public Conduct, Crime, Police Response",5
2023-06,B DIVISION,M,2,Police & Medical,Sick/Injured Customer,10
2023-06,B DIVISION,N,1,Crew Availability,Crew Availability,296
2023-06,B DIVISION,N,1,External Factors,External Agency or Utility,6
2023-06,B DIVISION,N,1,External Factors,External Debris on Roadbed,16
2023-06,B DIVISION,N,1,External Factors,Inclement Weather,1
2023-06,B DIVISION,N,1,Infrastructure & Equipment,Braking,57
2023-06,B DIVISION,N,1,Infrastructure & Equipment,Door-Related,74
2023-06,B DIVISION,N,1,Infrastructure & Equipment,"Fire, Smoke, Debris",45
2023-06,B DIVISION,N,1,Infrastructure & Equipment,Other - CE,37
2023-06,B DIVISION,N,1,Infrastructure & Equipment,Other Infrastructure,17
2023-06,B DIVISION,N,1,Infrastructure & Equipment,Other Internal Disruptions,12
2023-06,B DIVISION,N,1,Infrastructure & Equipment,Other - Sig,197
2023-06,B DIVISION,N,1,Infrastructure & Equipment,Propulsion,50
2023-06,B DIVISION,N,1,Infrastructure & Equipment,Rail and Roadbed,55
2023-06,B DIVISION,N,1,Infrastructure & Equipment,Service Delivery,42
2023-06,B DIVISION,N,1,Infrastructure & Equipment,Signal Modernization Capital Project,9
2023-06,B DIVISION,N,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,20
2023-06,B DIVISION,N,1,Operating Conditions,,452
2023-06,B DIVISION,N,1,Planned ROW Work,Insufficient Supplement Schedule,134
2023-06,B DIVISION,N,1,Planned ROW Work,Other Planned ROW Work,24
2023-06,B DIVISION,N,1,Planned ROW Work,Subways Maintenance,621
2023-06,B DIVISION,N,1,Planned ROW Work,Work Equipment,49
2023-06,B DIVISION,N,1,Police & Medical,Persons on Roadbed,82
2023-06,B DIVISION,N,1,Police & Medical,"Public Conduct, Crime, Police Response",472
2023-06,B DIVISION,N,1,Police & Medical,Sick/Injured Customer,74
2023-06,B DIVISION,N,2,Crew Availability,Crew Availability,89
2023-06,B DIVISION,N,2,External Factors,External Debris on Roadbed,1
2023-06,B DIVISION,N,2,Infrastructure & Equipment,Braking,4
2023-06,B DIVISION,N,2,Infrastructure & Equipment,Door-Related,15
2023-06,B DIVISION,N,2,Infrastructure & Equipment,"Fire, Smoke, Debris",4
2023-06,B DIVISION,N,2,Infrastructure & Equipment,Other - CE,1
2023-06,B DIVISION,N,2,Infrastructure & Equipment,Other Infrastructure,1
2023-06,B DIVISION,N,2,Infrastructure & Equipment,Other - Sig,32
2023-06,B DIVISION,N,2,Infrastructure & Equipment,Propulsion,11
2023-06,B DIVISION,N,2,Infrastructure & Equipment,Rail and Roadbed,19
2023-06,B DIVISION,N,2,Infrastructure & Equipment,Service Delivery,9
2023-06,B DIVISION,N,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,7
2023-06,B DIVISION,N,2,Operating Conditions,,204
2023-06,B DIVISION,N,2,Planned ROW Work,Capital Work - Other Planned ROW,24
2023-06,B DIVISION,N,2,Planned ROW Work,Subways Maintenance,197
2023-06,B DIVISION,N,2,Planned ROW Work,Work Equipment,4
2023-06,B DIVISION,N,2,Police & Medical,Persons on Roadbed,26
2023-06,B DIVISION,N,2,Police & Medical,"Public Conduct, Crime, Police Response",63
2023-06,B DIVISION,N,2,Police & Medical,Sick/Injured Customer,3
2023-06,B DIVISION,Q,1,Crew Availability,Crew Availability,194
2023-06,B DIVISION,Q,1,External Factors,External Agency or Utility,1
2023-06,B DIVISION,Q,1,External Factors,External Debris on Roadbed,3
2023-06,B DIVISION,Q,1,Infrastructure & Equipment,Braking,17
2023-06,B DIVISION,Q,1,Infrastructure & Equipment,Door-Related,18
2023-06,B DIVISION,Q,1,Infrastructure & Equipment,"Fire, Smoke, Debris",40
2023-06,B DIVISION,Q,1,Infrastructure & Equipment,Other - CE,15
2023-06,B DIVISION,Q,1,Infrastructure & Equipment,Other Infrastructure,5
2023-06,B DIVISION,Q,1,Infrastructure & Equipment,Other Internal Disruptions,5
2023-06,B DIVISION,Q,1,Infrastructure & Equipment,Other - Sig,110
2023-06,B DIVISION,Q,1,Infrastructure & Equipment,Propulsion,18
2023-06,B DIVISION,Q,1,Infrastructure & Equipment,Rail and Roadbed,34
2023-06,B DIVISION,Q,1,Infrastructure & Equipment,Service Delivery,15
2023-06,B DIVISION,Q,1,Infrastructure & Equipment,Signal Modernization Capital Project,4
2023-06,B DIVISION,Q,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,26
2023-06,B DIVISION,Q,1,Operating Conditions,,388
2023-06,B DIVISION,Q,1,Planned ROW Work,Capital Work - Other Planned ROW,1
2023-06,B DIVISION,Q,1,Planned ROW Work,Subways Maintenance,328
2023-06,B DIVISION,Q,1,Planned ROW Work,Work Equipment,13
2023-06,B DIVISION,Q,1,Police & Medical,Persons on Roadbed,48
2023-06,B DIVISION,Q,1,Police & Medical,"Public Conduct, Crime, Police Response",197
2023-06,B DIVISION,Q,1,Police & Medical,Sick/Injured Customer,29
2023-06,B DIVISION,Q,2,Crew Availability,Crew Availability,115
2023-06,B DIVISION,Q,2,Infrastructure & Equipment,Braking,6
2023-06,B DIVISION,Q,2,Infrastructure & Equipment,Door-Related,3
2023-06,B DIVISION,Q,2,Infrastructure & Equipment,"Fire, Smoke, Debris",19
2023-06,B DIVISION,Q,2,Infrastructure & Equipment,Other - CE,12
2023-06,B DIVISION,Q,2,Infrastructure & Equipment,Other Internal Disruptions,1
2023-06,B DIVISION,Q,2,Infrastructure & Equipment,Other - Sig,32
2023-06,B DIVISION,Q,2,Infrastructure & Equipment,Service Delivery,9
2023-06,B DIVISION,Q,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,8
2023-06,B DIVISION,Q,2,Operating Conditions,,118
2023-06,B DIVISION,Q,2,Planned ROW Work,Capital Work - Other Planned ROW,5
2023-06,B DIVISION,Q,2,Planned ROW Work,Insufficient Supplement Schedule,21
2023-06,B DIVISION,Q,2,Planned ROW Work,Subways Maintenance,225
2023-06,B DIVISION,Q,2,Planned ROW Work,Work Equipment,9
2023-06,B DIVISION,Q,2,Police & Medical,Persons on Roadbed,26
2023-06,B DIVISION,Q,2,Police & Medical,"Public Conduct, Crime, Police Response",57
2023-06,B DIVISION,Q,2,Police & Medical,Sick/Injured Customer,4
2023-06,B DIVISION,R,1,Crew Availability,Crew Availability,225
2023-06,B DIVISION,R,1,External Factors,External Agency or Utility,5
2023-06,B DIVISION,R,1,Infrastructure & Equipment,Braking,5
2023-06,B DIVISION,R,1,Infrastructure & Equipment,Door-Related,14
2023-06,B DIVISION,R,1,Infrastructure & Equipment,"Fire, Smoke, Debris",22
2023-06,B DIVISION,R,1,Infrastructure & Equipment,Other - CE,13
2023-06,B DIVISION,R,1,Infrastructure & Equipment,Other Infrastructure,46
2023-06,B DIVISION,R,1,Infrastructure & Equipment,Other Internal Disruptions,3
2023-06,B DIVISION,R,1,Infrastructure & Equipment,Other - Sig,101
2023-06,B DIVISION,R,1,Infrastructure & Equipment,Propulsion,8
2023-06,B DIVISION,R,1,Infrastructure & Equipment,Rail and Roadbed,29
2023-06,B DIVISION,R,1,Infrastructure & Equipment,Service Delivery,42
2023-06,B DIVISION,R,1,Infrastructure & Equipment,Signal Modernization Capital Project,95
2023-06,B DIVISION,R,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,8
2023-06,B DIVISION,R,1,Operating Conditions,,311
2023-06,B DIVISION,R,1,Planned ROW Work,Capital Work - Other Planned ROW,2
2023-06,B DIVISION,R,1,Planned ROW Work,Insufficient Supplement Schedule,3
2023-06,B DIVISION,R,1,Planned ROW Work,Subways Maintenance,195
2023-06,B DIVISION,R,1,Planned ROW Work,Work Equipment,14
2023-06,B DIVISION,R,1,Police & Medical,Persons on Roadbed,56
2023-06,B DIVISION,R,1,Police & Medical,"Public Conduct, Crime, Police Response",140
2023-06,B DIVISION,R,1,Police & Medical,Sick/Injured Customer,20
2023-06,B DIVISION,R,2,Crew Availability,Crew Availability,95
2023-06,B DIVISION,R,2,External Factors,External Debris on Roadbed,16
2023-06,B DIVISION,R,2,Infrastructure & Equipment,Braking,2
2023-06,B DIVISION,R,2,Infrastructure & Equipment,Door-Related,10
2023-06,B DIVISION,R,2,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2023-06,B DIVISION,R,2,Infrastructure & Equipment,Other - CE,2
2023-06,B DIVISION,R,2,Infrastructure & Equipment,Other Internal Disruptions,1
2023-06,B DIVISION,R,2,Infrastructure & Equipment,Other - Sig,19
2023-06,B DIVISION,R,2,Infrastructure & Equipment,Propulsion,4
2023-06,B DIVISION,R,2,Infrastructure & Equipment,Rail and Roadbed,7
2023-06,B DIVISION,R,2,Infrastructure & Equipment,Service Delivery,2
2023-06,B DIVISION,R,2,Infrastructure & Equipment,Signal Modernization Capital Project,11
2023-06,B DIVISION,R,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,4
2023-06,B DIVISION,R,2,Operating Conditions,,100
2023-06,B DIVISION,R,2,Planned ROW Work,Capital Work - Other Planned ROW,50
2023-06,B DIVISION,R,2,Planned ROW Work,Subways Maintenance,149
2023-06,B DIVISION,R,2,Police & Medical,Persons on Roadbed,21
2023-06,B DIVISION,R,2,Police & Medical,"Public Conduct, Crime, Police Response",29
2023-06,B DIVISION,R,2,Police & Medical,Sick/Injured Customer,1
2023-06,A DIVISION,S 42nd,1,Crew Availability,Crew Availability,2
2023-06,A DIVISION,S 42nd,1,Infrastructure & Equipment,Braking,12
2023-06,A DIVISION,S 42nd,1,Infrastructure & Equipment,Other Infrastructure,2
2023-06,A DIVISION,S 42nd,1,Infrastructure & Equipment,Service Delivery,2
2023-06,A DIVISION,S 42nd,1,Police & Medical,"Public Conduct, Crime, Police Response",17
2023-06,B DIVISION,S Fkln,1,External Factors,External Debris on Roadbed,3
2023-06,B DIVISION,S Fkln,1,Infrastructure & Equipment,Door-Related,3
2023-06,B DIVISION,S Fkln,1,Infrastructure & Equipment,"Fire, Smoke, Debris",13
2023-06,B DIVISION,S Fkln,1,Infrastructure & Equipment,Propulsion,4
2023-06,B DIVISION,S Fkln,1,Infrastructure & Equipment,Service Delivery,5
2023-06,B DIVISION,S Fkln,1,Police & Medical,"Public Conduct, Crime, Police Response",7
2023-06,B DIVISION,S Rock,1,Crew Availability,Crew Availability,17
2023-06,B DIVISION,S Rock,1,External Factors,External Agency or Utility,58
2023-06,B DIVISION,S Rock,1,Infrastructure & Equipment,Braking,1
